,IYC,IDU,IYZ,IYW,IYJ,IYH,IYF,IYE,IYK,IYM,IYR
2004-12-23 00:00:00+00:00,12.8746254119,19.9778777371,15.0997233632,10.7319889442,22.2885217926,46.1494642057,35.4243407083,14.3966405005,36.9513688306,37.1348068851,31.1750528126
2004-12-27 00:00:00+00:00,12.9066200078,19.8068541174,15.1121767433,10.6766123243,22.1198476573,46.1100606331,35.2752391819,14.1607759112,36.8122970623,36.9877674597,31.2494012116
2004-12-28 00:00:00+00:00,13.0175346071,19.9459919775,15.1619902637,10.7275588146,22.3002897556,46.6538299347,35.4861632924,14.2475562789,37.1738836598,37.2891982818,31.3570782032
2004-12-29 00:00:00+00:00,13.0623270415,19.9401945666,15.205577094,10.7430642682,22.2375272866,46.551380646,35.4752534246,14.3165355456,37.076533422,37.3039022243,31.5083387391
2004-12-30 00:00:00+00:00,13.0857897452,20.0184596129,15.1931237139,10.7408492034,22.2649858668,46.6144263621,35.5225295184,14.3031847198,37.1947444251,37.0465832299,31.6698542265
2004-12-31 00:00:00+00:00,13.0516621762,19.9141062179,15.1308568135,10.734204009,22.2022233978,46.4883349299,35.5225295184,14.3076349951,37.076533422,37.024527316,31.5852508759
2005-01-03 00:00:00+00:00,12.979141092,19.5923499165,15.0374564628,10.6345260931,21.9550961762,45.9130427702,35.3079687852,13.8359058164,36.7636219434,36.5392972122,31.1929989779
2005-01-04 00:00:00+00:00,12.8191681122,19.4821991107,14.9627361822,10.417449743,21.6648197572,45.542649188,34.9733995064,13.7535757239,36.436803288,35.635004746,30.7648547493
2005-01-05 00:00:00+00:00,12.778641624,19.3053780802,14.8319756912,10.3642881878,21.5000682762,45.3771541831,34.769748641,13.6779210443,36.2212420471,35.2159423836,29.6137364341
2005-01-06 00:00:00+00:00,12.7807745971,19.3343651344,14.9876429424,10.2867609199,21.5706760538,45.786951338,35.0061291097,13.9293615971,36.4437568764,35.6055968609,29.8675464858
2005-01-07 00:00:00+00:00,12.7701097318,19.2908845531,15.0063230125,10.3244170215,21.4686870417,45.7522761941,34.7806585088,13.8270052659,36.5132927605,35.5982448896,29.8649827479
2005-01-10 00:00:00+00:00,12.7765086509,19.3749470102,14.8319756912,10.3354923454,21.4961456219,46.062776346,34.7770218862,13.9048850831,36.874879358,35.7232284012,29.8470365826
2005-01-11 00:00:00+00:00,12.7274502705,19.3517573669,14.8817892116,10.2623952071,21.4098472271,45.7633091944,34.6424668501,13.9249113218,36.7497147666,35.3703337803,29.4804220635
2005-01-12 00:00:00+00:00,12.7957054085,19.3546560723,14.8319756912,10.3222019567,21.4608417331,46.1494642057,34.5733710208,14.1407496724,36.7705755318,35.635004746,29.3676175961
2005-01-13 00:00:00+00:00,12.67839189,19.4242250023,14.6389482998,10.2025884576,21.2411730917,45.4480806138,34.2751679679,14.1963781133,36.4576640532,35.4879653206,29.5086231804
2005-01-14 00:00:00+00:00,12.7850405432,19.644526614,14.6389482998,10.2646102719,21.4255378443,45.6450984767,34.4206328718,14.3098601327,36.8053434739,35.9143796543,29.8521640584
2005-01-18 00:00:00+00:00,12.9194178462,19.7894618849,14.7572554107,10.362073123,21.5510627822,45.9682077718,34.9443065256,14.4589443543,37.1947444251,36.0761230222,30.1803225091
2005-01-19 00:00:00+00:00,12.8063702738,19.734386482,14.6451749898,10.0785448289,21.3941566098,45.6056949041,34.6242837372,14.4255672898,37.1738836598,35.8408599416,30.2290335291
2005-01-20 00:00:00+00:00,12.6527962133,19.6793110791,14.4521475984,10.056394181,21.2058692029,45.542649188,34.3260806843,14.2831584811,36.9722295958,35.6423567173,30.0393169248
2005-01-21 00:00:00+00:00,12.5717432368,19.6155395599,14.4521475984,9.9655765243,21.0724989564,45.1486134622,34.238801742,14.3031847198,36.6801788824,35.5908929184,30.1111015859
2005-01-24 00:00:00+00:00,12.4522967453,19.7604748307,14.4832810486,9.826027442,21.0332724132,44.7782198799,34.1660692901,14.3966405005,36.47157123,35.0247911306,29.8162717279
2005-01-25 00:00:00+00:00,12.4992221527,19.6155395599,14.3587472477,9.8880492563,21.1548746969,45.0382834589,34.1951622708,14.4923214188,36.5758750562,35.1865344985,29.2061021087
2005-01-26 00:00:00+00:00,12.578142156,19.908308807,14.539321259,9.9988024962,21.2372504374,45.2510627509,34.3224440617,14.6369553651,36.673225294,35.4291495504,29.2522493908
2005-01-27 00:00:00+00:00,12.544014587,19.9607753751,14.4770543586,10.0298134034,21.3353167952,45.2510627509,34.184252403,14.7370865587,36.9444152422,35.6570606598,28.9446008433
2005-01-28 00:00:00+00:00,12.509887018,19.9691816208,14.3213871074,10.0275983386,21.3196261779,44.8176234525,33.9769649151,14.6236045393,36.9444152422,35.6129488322,29.0779152139
2005-01-31 00:00:00+00:00,12.5952059405,20.1981793488,14.3089337273,10.1029105417,21.5275268564,44.9121920267,34.5188216819,14.7971652749,37.2573267208,36.0099552808,28.8933260854
2005-02-01 00:00:00+00:00,12.6293335096,20.3721016738,14.3836540079,10.164932356,21.6334385228,45.3692734686,34.8752106963,15.0311384972,37.3477233702,36.3187380741,29.3265977898
2005-02-02 00:00:00+00:00,12.6997216207,20.4648602472,14.533094569,10.1715775504,21.6412838314,45.3771541831,34.8570275833,15.2199414256,37.5980525531,36.6128169249,29.6624474541
2005-02-03 00:00:00+00:00,12.6890567553,20.5083408284,14.5766813993,10.0652544401,21.5706760538,45.4086770412,34.6533767179,15.333423445,37.5146094921,36.4216656719,29.6060452204
2005-02-04 00:00:00+00:00,12.7573118934,20.7141489131,14.7883888609,10.2779006607,21.7824993866,45.8421163396,35.1515940136,15.4157535375,37.9457319737,36.7083925514,29.9957333806
2005-02-07 00:00:00+00:00,12.7871735163,20.6735670372,14.6887618201,10.2335993648,21.7785767323,45.8421163396,35.1515940136,15.308946931,37.883149678,36.8113201492,29.9290761953
2005-02-08 00:00:00+00:00,12.7615778395,20.7460346727,14.6576283699,10.3044814383,21.8531071642,45.9445656283,35.0243122227,15.4424551891,37.8692425012,36.7378004365,29.9982971185
2005-02-09 00:00:00+00:00,12.6037378328,20.6590735102,14.4957344287,10.1405666433,21.6059799426,45.4480806138,34.9173955184,15.3712507848,37.4033520775,36.2452183614,30.1751950333
2005-02-10 00:00:00+00:00,12.6485302671,20.6706683318,14.4210141481,10.153857032,21.6922783374,45.5032456154,35.0534052035,15.802927486,37.5702381994,36.8039681779,30.2828720249
2005-02-11 00:00:00+00:00,12.744514055,20.7112502077,14.5206411889,10.2557500127,21.8727204357,45.9918499154,35.2970589174,15.900833542,37.6189133183,37.1936226553,30.4059314439
2005-02-14 00:00:00+00:00,12.6911897284,20.8677803002,14.5019611187,10.2889759847,21.7981900038,45.9839692009,35.2497828237,15.9297603312,37.7440779097,37.2009746265,30.4648974155
2005-02-15 00:00:00+00:00,12.7957054085,20.8329958352,14.5953614694,10.3443526046,21.888411053,46.062776346,35.3843378597,15.9653625334,37.8066602055,37.4215337646,30.5571919797
2005-02-16 00:00:00+00:00,12.7573118934,20.9489440519,14.539321259,10.3044814383,21.8727204357,45.9445656283,35.1988701073,16.3970392347,37.7510314982,37.9361717535,30.7135799914
2005-02-17 00:00:00+00:00,12.7146524321,20.873577711,14.3338404875,10.2003733928,21.7746540779,45.9130427702,34.8788473189,16.1878762969,37.6189133183,37.840596127,30.6956338261
2005-02-18 00:00:00+00:00,12.676258917,20.6271877506,14.4210141481,10.1582871616,21.7432728435,46.4962156444,34.5551879078,16.5372229057,37.4728879616,38.1787868054,30.3802940649
2005-02-22 00:00:00+00:00,12.4608286375,20.1141168917,14.3774273178,10.0608243106,21.4137698814,45.8972813412,34.0024212732,16.4103900605,36.8192506507,37.6567968453,29.5624616762
2005-02-23 00:00:00+00:00,12.5034880988,20.2329638138,14.4459209083,10.0143079498,21.472609696,46.1888677783,34.2351651194,16.6306786864,37.1738836598,38.0979151215,29.5804078414
2005-02-24 00:00:00+00:00,12.5205518833,20.3952913172,14.4832810486,10.1228461249,21.7236595719,46.4489313573,34.2751679679,16.9421979553,37.4520271964,38.6713688805,29.4829858014
2005-02-25 00:00:00+00:00,12.576009183,20.7605281998,14.6202682296,10.1560720968,21.9197922874,46.9375356573,34.6206471146,17.3338221791,37.7301707329,39.2374706683,30.059826828
2005-02-28 00:00:00+00:00,12.5824081022,20.6358838668,14.5580013292,10.1582871616,21.7942673495,46.1021799186,34.3406271747,17.2670680501,37.5146094921,38.9580957601,29.8572915342
2005-03-01 00:00:00+00:00,12.7082535129,20.7402372618,14.7074418903,10.2823307903,21.9041016702,46.551380646,34.7842951314,16.9110460284,37.8136137939,38.8992799899,30.1136653238
2005-03-02 00:00:00+00:00,12.7317162166,20.7228450293,14.7261219604,10.2335993648,21.9315602504,46.6380685057,34.6024640016,17.2225652974,37.6189133183,38.8257602772,29.9957333806
2005-03-03 00:00:00+00:00,12.7487800011,20.7953126648,14.6949885102,10.1671474208,21.990400065,46.5907842186,34.5406414175,17.4028014458,37.7093099677,38.8331122485,30.0495718764
2005-03-04 00:00:00+00:00,12.8319659506,21.1141702607,14.7012152002,10.187083004,22.3159803728,46.9138935137,34.977036129,17.6186397964,37.8901032664,39.935907939,30.6751239229
2005-03-07 00:00:00+00:00,12.8724924388,21.2793964695,14.7323486505,10.3111266327,22.4101240763,47.0163428025,35.0424953357,17.5340845663,37.8275209707,39.583013318,30.969953781
2005-03-08 00:00:00+00:00,12.778641624,21.1315624932,14.5891347794,10.2402445592,22.343438953,46.7168756508,34.9806727516,17.4895818136,37.563284611,39.391862065,30.6623052335
2005-03-09 00:00:00+00:00,12.676258917,20.7721230214,14.5455479491,10.220308976,22.115925003,46.3780049267,34.5188216819,16.9666744693,37.2642803092,39.4874376915,29.7649969699
2005-03-10 00:00:00+00:00,12.6527962133,20.9025647652,14.5642280192,10.2180939112,22.1512288918,46.4962156444,34.6351936049,16.6551552004,37.278187486,38.9507437888,29.9957333806
2005-03-11 00:00:00+00:00,12.6314664826,20.7982113702,14.5891347794,10.1029105417,22.1237703116,46.1337027767,34.4024497588,16.7775377703,37.2086516019,39.1713029269,29.5624616762
2005-03-14 00:00:00+00:00,12.6677270247,21.0938793228,14.5953614694,10.1294913193,22.2061460521,46.5750227896,34.5151850593,16.8999203402,37.3963984891,39.1051351855,30.0290619732
2005-03-15 00:00:00+00:00,12.7018545937,21.0793857957,14.4646009785,10.0253832738,22.1708421633,46.0391342025,34.391539891,16.6618306133,37.2295123671,38.9580957601,29.9624047879
2005-03-16 00:00:00+00:00,12.6186686442,20.8416919515,14.2964803472,9.9434258763,21.8805657443,45.5812646891,34.0787903478,16.5995267595,36.8540185928,38.1262202109,29.590662793
2005-03-17 00:00:00+00:00,12.6890567553,20.9663362844,14.2778002771,9.9234902931,21.9158696331,45.6135756186,33.9733282925,16.9800252951,36.7497147666,38.5831452253,29.9060025542
2005-03-18 00:00:00+00:00,12.6186686442,20.873577711,14.2528935169,9.8459630252,21.939405559,45.6845020492,33.8024070305,17.2403663984,36.6801788824,38.6199050816,29.7060309983
2005-03-21 00:00:00+00:00,12.5674772907,20.8677803002,14.2342134467,9.8880492563,21.9943227193,45.4559613283,33.5260237131,17.0979575898,36.6036894099,38.3699380585,29.4829858014
2005-03-22 00:00:00+00:00,12.477892422,20.505442123,14.0972262657,9.8016617292,21.87664309,45.4717227573,33.0023500593,16.8821192392,36.2421028124,38.274362432,28.9702382223
2005-03-23 00:00:00+00:00,12.477892422,20.3518107359,14.2155333766,9.826027442,21.7785767323,45.8972813412,32.9114344944,16.5438983186,36.2421028124,37.8185402132,28.8164139485
