Date,IYH,IYM,IYHMA10,IYHMA50,IYHsignal,IYHPosition,IYMMA10,IYMMA50,IYMsignal,IYMPosition
2008-01-11,59.1549665986,57.0222259954,57.922977522150006,57.819824693567995,1.0,0.0,58.176311825339994,57.841854105816,1.0,0.0
2008-01-14,58.870723898,59.076095734,58.02368065034999,57.830572495782,1.0,0.0,58.07476932395,57.808583023594004,1.0,0.0
2008-01-15,58.0504806764,57.2779230507,58.08946253248,57.843709119772,1.0,0.0,57.83758879687999,57.78040234835599,1.0,0.0
2008-01-16,58.4078143571,54.9295250278,58.23726873677,57.86642263542,1.0,0.0,57.402772040269994,57.698617186313996,0.0,-1.0
2008-01-17,57.2627223348,51.9144854856,58.238080858770005,57.868340499594,1.0,0.0,56.613746268039996,57.56764355661199,0.0,0.0
2008-01-18,56.3613481252,52.6043017305,58.20722834393,57.846236341734,1.0,0.0,56.058017899979994,57.41944434958799,0.0,0.0
2008-01-22,54.6558107096,52.162509304,57.892937129299995,57.81059728167,1.0,0.0,55.53794295581,57.293122520610005,0.0,0.0
2008-01-23,54.5421136294,52.6120524748,57.5445367906,57.768147872986,0.0,-1.0,55.16358200494,57.169618042168,0.0,0.0
2008-01-24,54.3959316691,54.4179759024,57.08081512766999,57.726339144894,0.0,0.0,54.94346086611999,57.104611016468,0.0,0.0
2008-01-25,53.5756884474,54.9450265165,56.52776004456,57.664237203498,0.0,0.0,54.696212122169996,57.103082875992,0.0,0.0
2008-01-28,54.2643679048,55.9991277446,56.03870017518,57.602299630202,0.0,0.0,54.59390229709,57.096553668162,0.0,0.0
2008-01-29,54.3878104491,56.3401604949,55.590408830289995,57.54250687872,0.0,0.0,54.32030877318,57.086658819086004,0.0,0.0
2008-01-30,53.9086584681,56.0146292332,55.17622660946,57.47782950916999,0.0,0.0,54.193979391430005,57.09988620659799,0.0,0.0
2008-01-31,54.4121741091,56.8517096203,54.776662584659995,57.41544575469799,0.0,0.0,54.386197850680006,57.124762053728,0.0,0.0
2008-02-01,55.0375080504,58.3088495533,54.55414115622,57.37755775473601,0.0,0.0,55.025634257449994,57.216439128084005,0.0,0.0
2008-02-04,55.2080536707,57.9522378069,54.438811710770004,57.338544260164,0.0,0.0,55.560427865090006,57.283235117982,0.0,0.0
2008-02-05,54.2578709288,55.7511814336,54.399017732690005,57.300454898716005,0.0,0.0,55.919295078050006,57.32576522163,0.0,0.0
2008-02-06,54.2983958167,55.3790681986,54.37464595141999,57.249890843052,0.0,0.0,56.195996650430004,57.342023846294005,0.0,0.0
2008-02-07,54.379689229,55.7278516932,54.37302170741,57.209053382448,0.0,0.0,56.32698422951,57.37992023394,0.0,0.0
2008-02-08,53.7299916277,56.843958876,54.38845202544,57.135780225464,0.0,0.0,56.516877465460006,57.430878495921995,0.0,0.0
2008-02-11,53.7462340678,58.0608257349,54.33663864174,57.043876216538,0.0,0.0,56.723047264490006,57.456322978578,0.0,0.0
2008-02-12,54.3147194689,57.9523153144,54.32932954371999,56.95394507253,0.0,0.0,56.88426274644,57.470954334792,0.0,0.0
2008-02-13,54.6558107096,58.7971464457,54.404044767870005,56.868729564364,0.0,0.0,57.16251446769,57.494302409068,0.0,0.0
2008-02-14,53.9655070082,58.5258703944,54.35937805778,56.777322665376005,0.0,0.0,57.3299305451,57.513922678358,0.0,0.0
2008-02-15,54.2497497088,58.2855973203,54.280602223619994,56.696785085559995,0.0,0.0,57.3276053218,57.533521958647995,0.0,0.0
2008-02-19,54.379689229,59.8047432079,54.19776577945,56.60523707510001,0.0,0.0,57.51285586190001,57.564366266764,0.0,0.0
2008-02-20,54.2578709288,60.5643161517,54.19776577945,56.50477049704,0.0,0.0,57.99416933371,57.58385592837401,1.0,1.0
2008-02-21,53.6487794276,59.4792119463,54.132804140539996,56.393095796320004,0.0,0.0,58.404183708480005,57.574080952598,1.0,0.0
2008-02-22,53.7218704077,59.9442566058,54.06702225841,56.278670537257995,0.0,0.0,58.82582419974,57.556938385236,1.0,0.0
2008-02-25,54.7045380297,61.5951651469,54.16447689861,56.204798505816,0.0,0.0,59.30094482682999,57.618343646184,1.0,0.0
2008-02-26,54.83447755,61.5641621696,54.27330124683,56.127692741474,0.0,0.0,59.65127847030001,57.65813890379601,1.0,0.0
2008-02-27,54.4771438692,61.5409099366,54.28954368686,56.04457440527,0.0,0.0,60.01013793252,57.693610671198,1.0,0.0
2008-02-28,54.0467192084,61.5486606809,54.22863453673999,55.96370254978,0.0,0.0,60.285289356039996,57.746986303014,1.0,0.0
