,IVV
2015-12-15,182.0936613471
2015-12-16,184.725404452
2015-12-17,181.9965164674
2015-12-18,178.5876143247
2015-12-21,180.1242696947
2015-12-22,181.7933953552
2015-12-23,184.0807157049
2015-12-24,183.7073817502
2015-12-28,183.2721614385
2015-12-29,185.3684986603
2015-12-30,183.9994157005
2015-12-31,182.1324843918
2016-01-04,179.5810116032
2016-01-05,179.9543978649
2016-01-06,177.5985083563
2016-01-07,173.3490170916
2016-01-08,171.4287448883
2016-01-11,171.6065478701
2016-01-12,172.9311800844
2016-01-13,168.7261395652
2016-01-14,171.4020744411
2016-01-15,167.7926739108
2016-01-19,167.8815754017
2016-01-20,165.9346327512
2016-01-21,166.7969772128
2016-01-22,170.2374649104
2016-01-25,167.6415413763
2016-01-26,169.9174195431
2016-01-27,168.0949389798
2016-01-28,169.010624336
2016-01-29,173.0200815753
2016-02-01,173.0023012771
2016-02-02,169.8818589468
2016-02-03,170.7886541539
2016-02-04,171.1620404156
2016-02-05,167.8904655508
2016-02-08,165.6323676821
2016-02-09,165.5701366385
2016-02-10,165.4901252967
2016-02-11,163.427610708
2016-02-12,166.7347461692
2016-02-16,169.508472685
2016-02-17,172.3177597972
2016-02-18,171.6243281683
2016-02-19,171.5176463792
2016-02-22,173.9979979751
2016-02-23,171.8821424919
2016-02-24,172.6644756117
2016-02-25,174.6914296041
2016-02-26,174.380274386
2016-02-29,172.9222899353
2016-03-01,177.0828797091
2016-03-02,177.8652128289
2016-03-03,178.4964134143
2016-03-04,179.1187238505
2016-03-07,179.2965268323
2016-03-08,177.2517925418
2016-03-09,178.167477898
2016-03-10,178.265269538
2016-03-11,181.2167990356
2016-03-14,180.9678748611
2016-03-15,180.6656097921
2016-03-16,181.8213291737
2016-03-17,182.9681584062
2016-03-18,183.643809737
2016-03-21,183.9105142096
2016-03-22,183.8038324206
2016-03-23,182.6198717024
2016-03-24,182.5126059921
2016-03-28,182.6288105115
2016-03-29,184.3718783031
2016-03-30,185.1495547024
2016-03-31,184.7204918614
2016-04-01,185.9004146742
2016-04-04,185.2925756494
2016-04-05,183.4779973844
2016-04-06,185.462413024
2016-04-07,183.2187719179
2016-04-08,183.7640392784
2016-04-11,183.2455883455
2016-04-12,185.0512278014
2016-04-13,186.9105001124
2016-04-14,186.9283777308
2016-04-15,186.6333970276
2016-04-18,187.9920960241
2016-04-19,188.5641798121
2016-04-20,188.7072007591
2016-04-21,187.7686257944
2016-04-22,187.7418093668
2016-04-25,187.4110734269
2016-04-26,187.7239317485
2016-04-27,188.0725453068
2016-04-28,186.4456820346
2016-04-29,185.4445354056
2016-05-02,186.892622494
2016-05-03,185.2568204127
2016-05-04,184.2020409286
2016-05-05,184.1484080734
2016-05-06,184.8635128084
2016-05-09,185.0422889922
2016-05-10,187.2859300983
2016-05-11,185.5428623067
2016-05-12,185.6322503986
2016-05-13,183.9159990346
2016-05-16,185.7752713456
2016-05-17,184.1394692643
2016-05-18,184.1573468826
2016-05-19,183.5048138119
2016-05-20,184.6221649604
2016-05-23,184.3718783031
2016-05-24,186.7674791654
2016-05-25,188.0278512608
2016-05-26,188.0993617343
2016-05-27,188.8770381337
2016-05-31,188.5820574305
2016-06-01,188.939609798
2016-06-02,189.5563876319
2016-06-03,188.9217321796
2016-06-06,189.9675728546
2016-06-07,190.1910430842
2016-06-08,190.798882109
2016-06-09,190.5754118793
2016-06-10,188.7787112326
2016-06-13,187.2859300983
2016-06-14,186.9462553492
2016-06-15,186.6155194092
2016-06-16,187.223358434
2016-06-17,186.5171925081
2016-06-20,187.750748176
2016-06-21,188.2672727955
2016-06-22,187.9529251881
2016-06-23,190.4048365263
2016-06-24,183.659835006
2016-06-27,180.1930299636
2016-06-28,183.5610400437
2016-06-29,186.6326652367
2016-06-30,189.0576324943
2016-07-01,189.6234581878
2016-07-05,188.285235516
2016-07-06,189.3629987416
2016-07-07,189.2013342577
2016-07-08,192.0753695261
2016-07-11,192.8028597034
2016-07-12,194.1590450956
2016-07-13,194.1410823752
2016-07-14,195.2098642406
2016-07-15,194.9224607137
2016-07-18,195.4613423266
2016-07-19,195.2457896814
2016-07-20,196.0720748211
2016-07-21,195.3625473642
2016-07-22,196.2157765845
2016-07-25,195.7128204125
2016-07-26,195.7936526545
2016-07-27,195.5960627298
2016-07-28,195.8295780953
2016-07-29,196.1259629824
2016-08-01,195.901428977
2016-08-02,194.7428335095
2016-08-03,195.3176405631
2016-08-04,195.4972677674
2016-08-05,197.0510430843
2016-08-08,196.9432667618
2016-08-09,197.0690058048
2016-08-10,196.5840123532
2016-08-11,197.4911297348
2016-08-12,197.329465251
2016-08-15,197.9222350251
2016-08-16,196.9163226811
2016-08-17,197.2755770897
2016-08-18,197.7336264606
2016-08-19,197.4282602133
2016-08-22,197.3653906918
2016-08-23,197.7785332616
2016-08-24,196.8444717994
2016-08-25,196.6468818747
2016-08-26,196.2966088264
2016-08-29,197.2306702886
2016-08-30,196.9253040414
2016-08-31,196.3774410683
2016-09-01,196.3954037888
2016-09-02,197.2576143693
2016-09-06,197.9222350251
2016-09-07,197.8863095842
2016-09-08,197.4192788531
2016-09-09,192.6861020206
2016-09-12,195.4613423266
2016-09-13,192.6232324991
2016-09-14,192.5154561765
2016-09-15,194.4644113429
2016-09-16,193.6560889236
2016-09-19,193.754883886
2016-09-20,193.7728466064
2016-09-21,195.9373544179
2016-09-22,197.1408566865
2016-09-23,196.1080002619
2016-09-26,194.4941324601
2016-09-27,195.6767145604
2016-09-28,196.7058318081
2016-09-29,194.9364723297
2016-09-30,196.3989021026
2016-10-03,195.794070036
2016-10-04,194.9364723297
2016-10-05,195.794070036
2016-10-06,195.9836442659
2016-10-07,195.2163200023
2016-10-10,196.2003005285
2016-10-11,193.7809722621
2016-10-12,194.0247105576
2016-10-13,193.4289058353
2016-10-14,193.4469605239
2016-10-17,192.8060190802
2016-10-18,193.9976285248
2016-10-19,194.4760777715
2016-10-20,194.1420660332
2016-10-21,194.232339476
2016-10-24,195.0899371824
2016-10-25,194.4670504272
2016-10-26,194.0608199347
2016-10-27,193.5282066224
2016-10-28,192.9594839329
2016-10-31,192.9053198672
2016-11-01,191.5873276027
2016-11-02,190.3866908138
2016-11-03,189.5922845174
2016-11-04,189.2763274676
2016-11-07,193.4740425567
2016-11-08,194.3677496402
2016-11-09,196.5162575782
2016-11-10,196.9044333822
2016-11-11,196.5523669554
2016-11-14,196.606531021
2016-11-15,198.168261581
2016-11-16,197.9154959413
2016-11-17,198.8092030247
2016-11-18,198.4119998765
2016-11-21,199.8563749609
2016-11-22,200.1903866992
2016-11-23,200.4070429619
2016-11-25,201.1382578484
2016-11-28,200.2535781092
2016-11-29,200.5785625031
2016-11-30,199.9827577808
2016-12-01,199.2605702386
2016-12-02,199.4230624356
2016-12-05,200.5785625031
2016-12-06,201.3007500454
2016-12-07,203.9006251973
2016-12-08,204.3881017883
2016-12-09,205.6880393642
2016-12-12,205.4352737245
2016-12-13,206.7713206776
2016-12-14,205.2095901175
2016-12-15,205.8956682826
2016-12-16,205.5797112329
2016-12-19,205.9588596926
2016-12-20,206.7713206776
2016-12-21,206.2604542375
2016-12-22,205.9608418161
2016-12-23,206.0970292804
2016-12-27,206.6780957947
2016-12-28,204.9802920733
2016-12-29,204.9621337447
2016-12-30,204.272117259
2017-01-03,205.7157043804
2017-01-04,206.9595498875
2017-01-05,206.7688874375
2017-01-06,207.5860122232
2017-01-09,206.9141540661
2017-01-10,206.8233624232
2017-01-11,207.3771914447
2017-01-12,206.9777082161
2017-01-13,207.3590331161
2017-01-17,206.6780957947
2017-01-18,207.0775790232
2017-01-19,206.4148000304
2017-01-20,207.0957373518
2017-01-23,206.6145416447
2017-01-24,207.8765454804
2017-01-25,209.5652700375
2017-01-26,209.5017158875
2017-01-27,209.1839451375
2017-01-30,207.9400996304
2017-01-31,207.8493079875
2017-02-01,207.9582579589
2017-02-02,208.0308912732
2017-02-03,209.5380325446
2017-02-06,209.1657868089
2017-02-07,209.1567076446
2017-02-08,209.4109242446
2017-02-09,210.6366114231
2017-02-10,211.4628153731
2017-02-13,212.634027566
2017-02-14,213.4874690088
2017-02-15,214.576968723
2017-02-16,214.4680187516
2017-02-17,214.7131561873
2017-02-21,216.0114766802
2017-02-22,215.8843683802
2017-02-23,216.0568725016
2017-02-24,216.3201682659
2017-02-27,216.6560973444
2017-02-28,216.1113474873
2017-03-01,219.0076008944
2017-03-02,217.7455970587
2017-03-03,217.8727053587
2017-03-06,217.2371638587
2017-03-07,216.6016223587
2017-03-08,216.165822473
2017-03-09,216.3746432516
2017-03-10,217.1282138873
2017-03-13,217.2553221873
2017-03-14,216.483593223
2017-03-15,218.2540302587
2017-03-16,217.9725761658
2017-03-17,217.5276971158
2017-03-20,217.2312624019
2017-03-21,214.5043354088
2017-03-22,214.9764519516
2017-03-23,214.7403936802
2017-03-24,214.6515785714
2017-03-27,214.3415333838
2017-03-28,215.9191162502
2017-03-29,216.2382804139
2017-03-30,216.7854189803
2017-03-31,216.3659460794
2017-04-03,216.0011870352
2017-04-04,216.1014957723
2017-04-05,215.4631674449
2017-04-06,216.0285439635
2017-04-07,215.8279264891
2017-04-10,215.9829490829
2017-04-11,215.7093797998
2017-04-12,214.8339580935
2017-04-13,213.4113978209
2017-04-17,215.2625499705
2017-04-18,214.615102667
2017-04-19,214.2412246466
2017-04-20,215.8735213697
2017-04-21,215.3263828033
2017-04-24,217.615245806
2017-04-25,218.901021437
2017-04-26,218.809831676
2017-04-27,218.9374973415
2017-04-28,218.4541916078
2017-05-01,219.0560440308
2017-05-02,219.1381148158
2017-05-03,218.9192593892
2017-05-04,219.065163007
2017-05-05,220.0044175459
2017-05-08,219.922346761
2017-05-09,219.758205191
2017-05-10,220.1138452592
2017-05-11,219.7126103105
2017-05-12,219.3752081946
2017-05-15,220.4877232796
2017-05-16,220.3053437574
2017-05-17,216.4297789122
2017-05-18,217.2048918812
2017-05-19,218.727760891
2017-05-22,219.7673241672
2017-05-23,220.2415109247
2017-05-24,220.7886494911
2017-05-25,221.8373317433
2017-05-26,221.8008558389
2017-05-30,221.6640711973
2017-05-31,221.4999296274
2017-06-01,223.3146058726
2017-06-02,224.0258860089
2017-06-05,223.8799823912
2017-06-06,223.2781299682
2017-06-07,223.6428890124
2017-06-08,223.7067218452
2017-06-09,223.3602007531
2017-06-12,223.3328438248
2017-06-13,224.4271209576
2017-06-14,224.1809086027
2017-06-15,223.7614357018
2017-06-16,223.5790561797
2017-06-19,225.5943498992
2017-06-20,224.1261947461
2017-06-21,224.035004985
2017-06-22,223.9620531762
2017-06-23,224.1900275788
2017-06-26,224.3268122204
2017-06-27,222.6461657741
2017-06-28,224.533308226
2017-06-29,222.6370048884
2017-06-30,222.9851185446
2017-07-03,223.4065192863
2017-07-05,223.8828853421
2017-07-06,221.8674904906
2017-07-07,223.2599451153
2017-07-10,223.4706454861
2017-07-11,223.3607148578
2017-07-12,225.0371569388
2017-07-13,225.385270595
2017-07-14,226.3654853637
2017-07-17,226.4112897921
2017-07-18,226.6036683916
2017-07-19,227.7579399883
2017-07-20,227.8678706166
2017-07-21,227.6938137885
2017-07-24,227.6388484744
2017-07-25,228.1701798443
2017-07-26,228.2343060441
2017-07-27,228.0236056733
2017-07-28,227.7029746742
2017-07-31,227.6113658173
2017-08-01,228.0968927588
2017-08-02,228.2159842728
2017-08-03,227.8129053025
2017-08-04,228.1610189586
2017-08-07,228.5824197003
2017-08-08,228.0785709874
2017-08-09,228.032766559
2017-08-10,224.8722609964
2017-08-11,225.1012831387
2017-08-14,227.3457001323
2017-08-15,227.327378361
2017-08-16,227.739618217
2017-08-17,224.2584816553
2017-08-18,223.7546329424
2017-08-21,224.0661030559
2017-08-22,226.2738765068
2017-08-23,225.4952012233
2017-08-24,225.0738004816
2017-08-25,225.5226838803
2017-08-28,225.5684883088
2017-08-29,225.8524757651
2017-08-30,226.9426211621
2017-08-31,228.2343060441
2017-09-01,228.6282241287
2017-09-05,226.9884255905
2017-09-06,227.7487791026
2017-09-07,227.7487791026
2017-09-08,227.3640219037
2017-09-11,229.8466219253
2017-09-12,230.6711016373
2017-09-13,230.7718713799
2017-09-14,230.6894234087
2017-09-15,230.9825717507
2017-09-18,231.5047422349
2017-09-19,231.7246034915
2017-09-20,231.8620167768
2017-09-21,231.1841112358
2017-09-22,231.1932721215
2017-09-25,230.7535496085
2017-09-26,230.8853949075
2017-09-27,231.7877585646
2017-09-28,232.0363689599
2017-09-29,232.8926936548
2017-10-02,233.8503040664
2017-10-03,234.4027716116
2017-10-04,234.7066287614
2017-10-05,236.0693820394
2017-10-06,235.8207716441
2017-10-09,235.4248365701
2017-10-10,236.0325508697
2017-10-11,236.3732391892
2017-10-12,236.0325508697
2017-10-13,236.2995768499
2017-10-16,236.6863041315
2017-10-17,236.8336288102
2017-10-18,237.0362002434
2017-10-19,237.1282781676
2017-10-20,238.3437067669
2017-10-23,237.4321353174
2017-10-24,237.7912392218
2017-10-25,236.6770963391
2017-10-26,236.9625379041
2017-10-27,238.8593431424
2017-10-30,238.0398496171
2017-10-31,238.3068755972
2017-11-01,238.6936028788
2017-11-02,238.8225119727
2017-11-03,239.5683431586
2017-11-06,239.9734860251
2017-11-07,239.8537847236
2017-11-08,240.2681353825
2017-11-09,239.3933951027
2017-11-10,239.2276548391
2017-11-13,239.4946808193
2017-11-14,239.0158756135
2017-11-15,237.7267846748
2017-11-16,239.7156678374
2017-11-17,239.0619145756
2017-11-20,239.4394340648
2017-11-21,240.9955509836
2017-11-22,240.8206029276
2017-11-24,241.3270315107
2017-11-27,241.2533691713
2017-11-28,243.68422637
2017-11-29,243.5276938988
2017-11-30,245.7467718718
2017-12-01,245.1666809494
2017-12-04,244.9088627617
2017-12-05,243.9972913122
2017-12-06,244.0525380667
2017-12-07,244.7891614602
2017-12-08,246.124291361
2017-12-11,246.9714082636
2017-12-12,247.3489277527
2017-12-13,247.2936809982
2017-12-14,246.3360705866
2017-12-15,248.4170316733
2017-12-18,249.9639407997
2017-12-19,248.9811719369
2017-12-20,248.8516532505
2017-12-21,249.3512253267
2017-12-22,249.2864659835
2017-12-26,248.9719206022
2017-12-27,249.1291932928
2017-12-28,249.59176003
2017-12-29,248.7221345641
2018-01-02,250.5724015127
2018-01-03,252.0248610674
2018-01-04,253.116518567
2018-01-05,254.7169994776
2018-01-08,255.2813308969
2018-01-09,255.8641649857
2018-01-10,255.457106257
2018-01-11,257.2703678666
2018-01-12,258.9541107898
2018-01-16,258.0197259808
2018-01-17,260.5915970393
2018-01-18,260.2030409801
2018-01-19,261.3409551535
2018-01-22,263.4132541359
2018-01-23,264.023842229
2018-01-24,263.8850722078
2018-01-25,263.98683689
2018-01-26,267.0490286899
2018-01-29,265.282023754
2018-01-30,262.4141099837
2018-01-31,262.8766767208
2018-02-01,262.5436286701
2018-02-02,256.752293121
2018-02-05,246.1317608361
2018-02-06,250.9517062372
2018-02-07,249.4067333351
2018-02-08,240.1831525964
2018-02-09,243.9299431673
2018-02-12,247.1771616621
2018-02-13,247.898765772
2018-02-14,251.3125082922
2018-02-15,254.4302081005
2018-02-16,254.4949674437
2018-02-20,252.9407432069
2018-02-21,251.6363050082
2018-02-22,251.9786043937
2018-02-23,256.0029350068
2018-02-26,259.0003674636
2018-02-27,255.780902973
2018-02-28,252.8759838637
2018-03-01,249.5084980173
2018-03-02,250.8961982287
2018-03-05,253.6715986516
2018-03-06,254.3654487573
2018-03-07,254.2729354099
2018-03-08,255.457106257
2018-03-09,259.7959822514
2018-03-12,259.5832015524
2018-03-13,257.8994586291
2018-03-14,256.5765177609
2018-03-15,256.3082290534
2018-03-16,256.5395124219
2018-03-19,253.0980158976
2018-03-20,253.5420799652
2018-03-21,253.0795132281
2018-03-22,246.7317219209
2018-03-23,241.4898229808
2018-03-26,248.1537264206
2018-03-27,243.804065598
2018-03-28,243.153475304
2018-03-29,246.6387804504
2018-04-02,240.9135858633
2018-04-03,244.0457134215
2018-04-04,246.8804282738
2018-04-05,248.5998454794
2018-04-06,243.1070045687
2018-04-09,244.1572431862
2018-04-10,248.1258439795
2018-04-11,246.7781926562
2018-04-12,248.8879640381
2018-04-13,248.1258439795
2018-04-16,250.1891446261
2018-04-17,252.8658589785
2018-04-18,252.9773887432
2018-04-19,251.6111491258
2018-04-20,249.4920835968
2018-04-23,249.4920835968
2018-04-24,246.1926613916
2018-04-25,246.6852511856
2018-04-26,249.2225533322
2018-04-27,249.4456128616
2018-04-30,247.5124302737
2018-05-01,247.9957259207
2018-05-02,246.2670145681
2018-05-03,245.7372481858
2018-05-04,248.9158464793
2018-05-07,249.8173787438
2018-05-08,249.7151431262
2018-05-09,252.2803277139
2018-05-10,254.5666878899
2018-05-11,255.0964542722
2018-05-14,255.4217494192
2018-05-15,253.5536258607
2018-05-16,254.7525708311
2018-05-17,254.5480995958
2018-05-18,253.925391743
2018-05-21,255.7842211544
2018-05-22,255.0964542722
2018-05-23,255.8213977426
2018-05-24,255.3566903898
2018-05-25,254.6410410664
2018-05-29,251.806326214
2018-05-30,255.1708074486
2018-05-31,253.4792726843
2018-06-01,256.0816338602
2018-06-04,257.2712846835
2018-06-05,257.5036383599
2018-06-06,259.7156453595
2018-06-07,259.5483507125
2018-06-08,260.2732941829
2018-06-11,260.7101190946
2018-06-12,261.0632966827
2018-06-13,260.1617644182
2018-06-14,260.8960020357
2018-06-15,260.5242361534
2018-06-18,259.957293183
2018-06-19,258.9999960361
2018-06-20,259.5390565654
2018-06-21,257.7452861834
2018-06-22,258.2750525657
2018-06-25,254.7525708311
2018-06-26,255.3578168404
2018-06-27,253.1634596181
2018-06-28,254.7508669704
2018-06-29,254.9656338475
2018-07-02,255.6846360012
2018-07-03,254.6668277576
2018-07-05,256.8518472896
2018-07-06,258.8501130154
2018-07-09,261.2779124954
2018-07-10,262.2303569068
2018-07-11,260.2787796325
2018-07-12,262.5198253063
2018-07-13,262.7906183252
2018-07-16,262.6972414221
2018-07-17,263.7617381172
2018-07-18,264.3406749163
2018-07-19,263.2481651503
2018-07-20,262.9680344411
2018-07-23,263.453594337
2018-07-24,264.7702086704
2018-07-25,267.2260212213
2018-07-26,266.3015898808
2018-07-27,264.5927925546
2018-07-30,263.1080997957
2018-07-31,264.5180910321
2018-08-01,264.1445834198
2018-08-02,265.4051716113
2018-08-03,266.6377467319
2018-08-06,267.6648926657
2018-08-07,268.430583271
2018-08-08,268.3372063679
2018-08-09,268.0944264199
2018-08-10,266.1895375972
2018-08-13,265.2931193276
2018-08-14,266.9925789636
2018-08-15,264.8635855735
2018-08-16,267.1513196988
2018-08-17,268.0290625877
2018-08-20,268.6827009093
2018-08-21,269.1402477343
2018-08-22,269.130910044
2018-08-23,268.673363219
2018-08-24,270.344809784
2018-08-27,272.4831408644
2018-08-28,272.5578423869
2018-08-29,274.0985612876
2018-08-30,272.9313499992
2018-08-31,273.0714153538
2018-09-04,272.6138685287
2018-09-05,271.8761909944
2018-09-06,271.0824873183
2018-09-07,270.4195113065
2018-09-10,271.0264611765
2018-09-11,271.9322171363
2018-09-12,271.9508925169
2018-09-13,273.5196244886
2018-09-14,273.5102867983
2018-09-17,272.1376463231
2018-09-18,273.6596898432
2018-09-19,273.8557813396
2018-09-20,276.1715285359
2018-09-21,275.7980209236
2018-09-24,274.9669664862
2018-09-25,274.6774980867
2018-09-26,273.8719999739
2018-09-27,274.6222828312
2018-09-28,274.5378760098
2018-10-01,275.6070290814
2018-10-02,275.4944866528
2018-10-03,275.6820573671
2018-10-04,273.6094009739
2018-10-05,271.9118860093
2018-10-08,271.921264545
2018-10-09,271.593015795
2018-10-10,262.8334634364
2018-10-11,257.2813702926
2018-10-12,260.7514285075
2018-10-15,259.3446481501
2018-10-16,265.0561764011
2018-10-17,264.9999051868
2018-10-18,261.2015982218
2018-10-19,260.9765133647
2018-10-22,259.9917671145
2018-10-23,258.4443087214
2018-10-24,250.5382031129
2018-10-25,255.1149285423
2018-10-26,250.5006889701
2018-10-29,249.1032871484
2018-10-30,253.0891648276
2018-10-31,255.8089401852
2018-11-01,258.3036306856
2018-11-02,256.8687147211
2018-11-05,258.4443087214
2018-11-06,259.9354959002
2018-11-07,265.5344817226
2018-11-08,264.9623910439
2018-11-09,262.5614859006
2018-11-12,257.4501839355
2018-11-13,257.0750425069
2018-11-14,255.2931207209
2018-11-15,257.8722180427
2018-11-16,258.6037438286
2018-11-19,254.2802388636
2018-11-20,249.5628353985
2018-11-21,250.36938947
2018-11-23,248.8219310769
2018-11-26,252.7234019347
2018-11-27,253.5205774706
2018-11-28,259.4384335073
2018-11-29,258.9132355072
2018-11-30,260.7232929003
2018-12-03,263.8838594366
2018-12-04,255.5932338638
2018-12-06,254.9273578279
2018-12-07,249.0939086127
2018-12-10,249.4690500413
2018-12-11,249.5159427199
2018-12-12,250.866451863
2018-12-13,250.6319884701
2018-12-14,246.0927771836
2018-12-17,241.1147845387
2018-12-18,241.0864902163
2018-12-19,237.4270911785
2018-12-20,233.3621401855
2018-12-21,228.5709682494
2018-12-24,222.6668862967
2018-12-26,233.5884947651
2018-12-27,235.8426091209
2018-12-28,235.4580760747
2018-12-31,237.6112241654
2019-01-02,237.7151041171
2019-01-03,231.7750596038
2019-01-04,239.9249139996
2019-01-07,241.5397750677
2019-01-08,243.9195703258
2019-01-09,245.052806163
2019-01-10,246.0160566246
2019-01-11,245.8838457769
2019-01-14,244.6939481479
2019-01-15,247.3381651013
2019-01-16,247.9897757077
2019-01-17,249.8123966792
2019-01-18,253.155442399
2019-01-22,249.7840657833
2019-01-23,250.1429237984
2019-01-24,250.3884582298
2019-01-25,252.6171553763
2019-01-28,250.5867745013
2019-01-29,250.2373601182
2019-01-30,254.2509037083
2019-01-31,256.4418263269
2019-02-01,256.5834808065
2019-02-04,258.424989042
2019-02-05,259.5298939832
2019-02-06,259.1427050722
2019-02-07,256.7062480222
2019-02-08,256.9895569815
2019-02-11,257.1312114612
2019-02-12,260.4742571809
2019-02-13,261.2675222669
2019-02-14,260.6725734524
2019-02-15,263.6284302611
2019-02-19,263.9967319082
2019-02-20,264.5066880349
2019-02-21,263.675648421
2019-02-22,265.1960731692
2019-02-25,265.6115929762
2019-02-26,265.4132767047
2019-02-27,265.281065857
2019-02-28,264.7238915704
2019-03-01,266.6031743338
2019-03-04,265.5171566565
2019-03-05,265.1771859053
2019-03-06,263.4867757815
2019-03-07,261.3619585867
2019-03-08,260.833115196
2019-03-11,264.6200116187
2019-03-12,265.5549311844
2019-03-13,267.3964394198
2019-03-14,267.2642285721
2019-03-15,268.4635698332
2019-03-18,269.5307002465
2019-03-19,269.6534674622
2019-03-20,268.6898420884
2019-03-21,271.7048874247
2019-03-22,266.5755178432
2019-03-25,266.3384859771
2019-03-26,268.2821472788
2019-03-27,266.9737313782
2019-03-28,268.0261528635
2019-03-29,269.7991512216
2019-04-01,272.9184905789
2019-04-02,272.9848595014
2019-04-03,273.4778857828
2019-04-04,274.1320937331
2019-04-05,275.3836219859
2019-04-08,275.6870227745
2019-04-09,274.2648315781
2019-04-10,275.1655526691
2019-04-11,275.1465901198
2019-04-12,277.0049199497
2019-04-15,276.7773693583
2019-04-16,276.9859574005
2019-04-17,276.255899253
2019-04-18,276.8532195555
2019-04-22,277.1376577947
2019-04-23,279.5459015539
2019-04-24,278.9580625261
2019-04-25,278.7873995825
2019-04-26,280.1432218563
2019-04-29,280.4466226449
2019-04-30,280.5888417645
2019-05-01,278.5598489911
2019-05-02,278.0478601604
2019-05-03,280.655210687
2019-05-06,279.6027892017
2019-05-07,274.8716331552
2019-05-08,274.5018634442
2019-05-09,273.7433614728
2019-05-10,274.956964627
2019-05-13,268.1304468845
2019-05-14,270.5197280944
2019-05-15,272.1410260582
2019-05-16,274.5397885427
2019-05-17,272.9658969521
2019-05-20,271.1454922208
2019-05-21,273.5158108814
2019-05-22,272.7288650861
2019-05-23,269.3250874895
2019-05-24,269.9887767144
2019-05-28,267.4477951103
2019-05-29,265.7032405761
2019-05-30,266.3005608786
2019-05-31,262.9157458313
2019-06-03,262.0434685642
2019-06-04,267.7891209974
2019-06-05,270.0835894608
2019-06-06,271.8850316429
2019-06-07,274.6440825638
2019-06-10,275.9050920912
2019-06-11,275.857685718
2019-06-12,275.2319215916
2019-06-13,276.4929311191
2019-06-14,276.1421239573
2019-06-17,276.3959803452
2019-06-18,278.9811708841
2019-06-19,279.7347873142
2019-06-20,282.3867539925
2019-06-21,281.9574788108
2019-06-24,281.6712953563
2019-06-25,278.9430130901
2019-06-26,278.6282112902
2019-06-27,279.7729451082
2019-06-28,281.1752440352
2019-07-01,283.6268822953
2019-07-02,284.4949721072
2019-07-03,286.6413480159
2019-07-05,286.2788489735
2019-07-08,284.8002344587
2019-07-09,285.2581279859
2019-07-10,286.565032428
2019-07-11,287.0706231976
2019-07-12,288.558777161
2019-07-15,288.5301588155
2019-07-16,287.5571350703
2019-07-17,285.6874031676
2019-07-18,286.8035186401
2019-07-19,285.1341151556
2019-07-22,285.7827976524
2019-07-23,287.8242396278
2019-07-24,289.2074596578
2019-07-25,287.8147001793
2019-07-26,289.7798265668
2019-07-29,289.2551569002
2019-07-30,288.5492377125
2019-07-31,285.4489169555
2019-08-01,282.8637264166
2019-08-02,280.8604422352
2019-08-05,272.4180303278
2019-08-06,276.0525601998
2019-08-07,276.3196647573
2019-08-08,281.6808348048
2019-08-09,279.849260696
2019-08-12,276.4627564846
2019-08-13,280.7268899565
2019-08-14,272.4466486733
2019-08-15,273.152567861
2019-08-16,277.1972940178
2019-08-19,280.5265615383
2019-08-20,278.3515672842
2019-08-21,280.6314954716
2019-08-22,280.5265615383
2019-08-23,273.2765806913
2019-08-26,276.3196647573
2019-08-27,275.2607859757
2019-08-28,277.1209784299
2019-08-29,280.7268899565
2019-08-30,280.717350508
2019-09-03,278.9430130901
2019-09-04,282.1387283319
2019-09-05,285.8304948948
2019-09-06,286.0212838645
2019-09-09,286.1548361433
2019-09-10,286.1357572463
2019-09-11,288.2058175671
2019-09-12,289.1216046215
2019-09-13,288.9212762033
2019-09-16,288.0722652883
2019-09-17,288.7686450276
2019-09-18,288.9785128942
2019-09-19,288.9403551003
2019-09-20,287.3472672036
2019-09-23,287.4998983794
2019-09-24,285.222546797
2019-09-25,286.8331611582
2019-09-26,286.2579417435
2019-09-27,284.7336102944
2019-09-30,286.1908328118
2019-10-01,282.7299293331
2019-10-02,277.6679984834
2019-10-03,279.9784631326
2019-10-04,283.7940852504
2019-10-07,282.5190155477
2019-10-08,278.1473479957
2019-10-09,280.7837703133
2019-10-10,282.7682772941
2019-10-11,285.5868524263
2019-10-14,285.3951126214
2019-10-15,288.2041007633
2019-10-16,287.6768162998
2019-10-17,288.4821234805
2019-10-18,287.2262277583
2019-10-21,289.2874306611
2019-10-22,288.2807966853
2019-10-23,289.1148648367
2019-10-24,289.6325623099
2019-10-25,290.7830011394
2019-10-28,292.4127894812
2019-10-29,292.3169195787
2019-10-30,293.2372706423
2019-10-31,292.3744415202
2019-11-01,295.2313646134
2019-11-04,296.3434554819
2019-11-05,295.9887368428
2019-11-06,296.1229547062
2019-11-07,297.1775236332
2019-11-08,297.8390259602
2019-11-11,297.3500894577
2019-11-12,297.8581999407
2019-11-13,298.0211787748
2019-11-14,298.4430063457
2019-11-15,300.6576010924
2019-11-18,300.7918189558
2019-11-19,300.7247100241
2019-11-20,299.6126191556
2019-11-21,299.1812045946
2019-11-22,299.823532941
2019-11-25,302.086062639
2019-11-26,302.6900430245
2019-11-27,304.1472655418
2019-11-29,303.0064137026
2019-12-02,300.4658612875
2019-12-03,298.3950713944
2019-12-04,300.2453605118
2019-12-05,300.878101868
2019-12-06,303.5624591368
2019-12-09,302.6612820537
2019-12-10,302.3449113756
2019-12-11,303.1118705953
2019-12-12,305.796227864
