,IVV
2007-04-18 00:00:00+00:00,109.3918890941
2007-04-19 00:00:00+00:00,109.3029525989
2007-04-20 00:00:00+00:00,110.2664312969
2007-04-23 00:00:00+00:00,109.8810398177
2007-04-24 00:00:00+00:00,109.9847990621
2007-04-25 00:00:00+00:00,110.9556891347
2007-04-26 00:00:00+00:00,111.0816825029
2007-04-27 00:00:00+00:00,111.0668597537
2007-04-30 00:00:00+00:00,110.0440900589
2007-05-01 00:00:00+00:00,110.3183109191
2007-05-02 00:00:00+00:00,111.0520370045
2007-05-03 00:00:00+00:00,111.5337763535
2007-05-04 00:00:00+00:00,112.0525725755
2007-05-07 00:00:00+00:00,112.0673953247
2007-05-08 00:00:00+00:00,111.8746995851
2007-05-09 00:00:00+00:00,112.2378569405
2007-05-10 00:00:00+00:00,110.9705118839
2007-05-11 00:00:00+00:00,111.9784588295
2007-05-14 00:00:00+00:00,111.7783517153
2007-05-15 00:00:00+00:00,111.7116493439
2007-05-16 00:00:00+00:00,112.5491346737
2007-05-17 00:00:00+00:00,112.3045593119
2007-05-18 00:00:00+00:00,113.2532152607
2007-05-21 00:00:00+00:00,113.2532152607
2007-05-22 00:00:00+00:00,113.0605195211
2007-05-23 00:00:00+00:00,113.1272218925
2007-05-24 00:00:00+00:00,112.1637431945
2007-05-25 00:00:00+00:00,112.6380711689
2007-05-29 00:00:00+00:00,113.0382853973
2007-05-30 00:00:00+00:00,113.8905934763
2007-05-31 00:00:00+00:00,113.8016569811
2007-06-01 00:00:00+00:00,114.2908077047
2007-06-04 00:00:00+00:00,114.3797441999
2007-06-05 00:00:00+00:00,113.9721185969
2007-06-06 00:00:00+00:00,112.7492417879
2007-06-07 00:00:00+00:00,110.6814682745
2007-06-08 00:00:00+00:00,112.1118635723
2007-06-11 00:00:00+00:00,112.2971479373
2007-06-12 00:00:00+00:00,111.0372142553
2007-06-13 00:00:00+00:00,112.7566531625
2007-06-14 00:00:00+00:00,113.4384996257
2007-06-15 00:00:00+00:00,114.0388209683
2007-06-18 00:00:00+00:00,113.9795299715
2007-06-19 00:00:00+00:00,114.1722257111
2007-06-20 00:00:00+00:00,113.9424730985
2007-06-21 00:00:00+00:00,113.2161583877
2007-06-22 00:00:00+00:00,112.0377498263
2007-06-25 00:00:00+00:00,111.7487062169
2007-06-26 00:00:00+00:00,110.5999431539
2007-06-27 00:00:00+00:00,112.1933886929
2007-06-28 00:00:00+00:00,112.1340976961
2007-06-29 00:00:00+00:00,112.0427525041
2007-07-02 00:00:00+00:00,113.1742718969
2007-07-03 00:00:00+00:00,113.6283684953
2007-07-05 00:00:00+00:00,113.5241496039
2007-07-06 00:00:00+00:00,114.0824650938
2007-07-09 00:00:00+00:00,114.0452440611
2007-07-10 00:00:00+00:00,112.4447396568
2007-07-11 00:00:00+00:00,113.3082676145
2007-07-12 00:00:00+00:00,115.2660939322
2007-07-13 00:00:00+00:00,115.4596433021
2007-07-16 00:00:00+00:00,115.4224222694
2007-07-17 00:00:00+00:00,115.333091791
2007-07-18 00:00:00+00:00,115.1767634539
2007-07-19 00:00:00+00:00,115.5489737804
2007-07-20 00:00:00+00:00,114.491896453
2007-07-23 00:00:00+00:00,114.9013278122
2007-07-24 00:00:00+00:00,112.8169499834
2007-07-25 00:00:00+00:00,113.0253877663
2007-07-26 00:00:00+00:00,110.4943575456
2007-07-27 00:00:00+00:00,108.1568766948
2007-07-30 00:00:00+00:00,109.9211536427
2007-07-31 00:00:00+00:00,108.4695333691
2007-08-01 00:00:00+00:00,109.0650698916
2007-08-02 00:00:00+00:00,109.9509304688
2007-08-03 00:00:00+00:00,107.1221319869
2007-08-06 00:00:00+00:00,108.9608510001
2007-08-07 00:00:00+00:00,110.0849261864
2007-08-08 00:00:00+00:00,111.6779863841
2007-08-09 00:00:00+00:00,108.3504260646
2007-08-10 00:00:00+00:00,107.8442200204
2007-08-13 00:00:00+00:00,108.2908724123
2007-08-14 00:00:00+00:00,106.7499216603
2007-08-15 00:00:00+00:00,105.1494172561
2007-08-16 00:00:00+00:00,106.1171641051
2007-08-17 00:00:00+00:00,108.0005483576
2007-08-20 00:00:00+00:00,107.8069989878
2007-08-21 00:00:00+00:00,107.9112178792
2007-08-22 00:00:00+00:00,109.3553939463
2007-08-23 00:00:00+00:00,109.2065098157
2007-08-24 00:00:00+00:00,110.583688024
2007-08-27 00:00:00+00:00,109.4670570443
2007-08-28 00:00:00+00:00,107.1816856391
2007-08-29 00:00:00+00:00,109.392614979
2007-08-30 00:00:00+00:00,108.9534067936
2007-08-31 00:00:00+00:00,109.8913768166
2007-09-04 00:00:00+00:00,111.2908876445
2007-09-05 00:00:00+00:00,110.218921904
2007-09-06 00:00:00+00:00,110.5092459587
2007-09-07 00:00:00+00:00,108.9831836197
2007-09-10 00:00:00+00:00,108.6109732932
2007-09-11 00:00:00+00:00,109.9583746754
2007-09-12 00:00:00+00:00,110.2114776974
2007-09-13 00:00:00+00:00,111.0005635897
2007-09-14 00:00:00+00:00,111.0526730355
2007-09-17 00:00:00+00:00,110.4348038934
2007-09-18 00:00:00+00:00,113.5613706366
2007-09-19 00:00:00+00:00,114.2313492244
2007-09-20 00:00:00+00:00,113.6730337345
2007-09-21 00:00:00+00:00,113.7846968325
2007-09-24 00:00:00+00:00,113.5911474627
2007-09-25 00:00:00+00:00,113.4348191255
2007-09-26 00:00:00+00:00,114.0724995345
2007-09-27 00:00:00+00:00,114.6931496466
2007-09-28 00:00:00+00:00,114.3865634467
2007-10-01 00:00:00+00:00,115.5456088369
2007-10-02 00:00:00+00:00,115.4708317149
2007-10-03 00:00:00+00:00,115.2315449247
2007-10-04 00:00:00+00:00,115.3287551832
2007-10-05 00:00:00+00:00,116.7569982125
2007-10-08 00:00:00+00:00,116.1064372515
2007-10-09 00:00:00+00:00,117.2430495051
2007-10-10 00:00:00+00:00,116.9962850027
2007-10-11 00:00:00+00:00,116.5027559978
2007-10-12 00:00:00+00:00,117.1757500954
2007-10-15 00:00:00+00:00,116.0914818271
2007-10-16 00:00:00+00:00,115.2614557735
2007-10-17 00:00:00+00:00,115.627863671
2007-10-18 00:00:00+00:00,115.126856954
2007-10-19 00:00:00+00:00,112.3526257296
2007-10-22 00:00:00+00:00,112.7638999003
2007-10-23 00:00:00+00:00,113.7285247735
2007-10-24 00:00:00+00:00,113.4443717101
2007-10-25 00:00:00+00:00,113.8332127442
2007-10-26 00:00:00+00:00,115.0819906808
2007-10-29 00:00:00+00:00,115.4558762905
2007-10-30 00:00:00+00:00,114.5735062515
2007-10-31 00:00:00+00:00,116.0017492808
2007-11-01 00:00:00+00:00,113.1377855101
2007-11-02 00:00:00+00:00,113.2424734808
2007-11-05 00:00:00+00:00,112.330192593
2007-11-06 00:00:00+00:00,113.9229452906
2007-11-07 00:00:00+00:00,110.872038715
2007-11-08 00:00:00+00:00,110.2140000419
2007-11-09 00:00:00+00:00,108.7035021785
2007-11-12 00:00:00+00:00,107.6940110321
2007-11-13 00:00:00+00:00,110.8421278662
2007-11-14 00:00:00+00:00,110.4981531053
2007-11-15 00:00:00+00:00,108.9353112565
2007-11-16 00:00:00+00:00,109.3241522907
2007-11-19 00:00:00+00:00,107.7089664565
2007-11-20 00:00:00+00:00,108.2772725834
2007-11-21 00:00:00+00:00,106.078825198
2007-11-23 00:00:00+00:00,107.955730959
2007-11-26 00:00:00+00:00,105.5179967834
2007-11-27 00:00:00+00:00,106.9163289639
2007-11-28 00:00:00+00:00,110.221477754
2007-11-29 00:00:00+00:00,110.2812994516
2007-11-30 00:00:00+00:00,111.2309689004
2007-12-03 00:00:00+00:00,110.4906753931
2007-12-04 00:00:00+00:00,109.5933499297
2007-12-05 00:00:00+00:00,111.559988237
2007-12-06 00:00:00+00:00,113.0480529638
2007-12-07 00:00:00+00:00,112.9358872808
2007-12-10 00:00:00+00:00,113.9678115637
2007-12-11 00:00:00+00:00,110.9617712614
2007-12-12 00:00:00+00:00,111.6571984955
2007-12-13 00:00:00+00:00,111.7992750272
2007-12-14 00:00:00+00:00,110.1467006321
2007-12-17 00:00:00+00:00,108.6661136175
2007-12-18 00:00:00+00:00,109.3540631394
2007-12-19 00:00:00+00:00,109.2269420321
2007-12-20 00:00:00+00:00,109.9971463882
2007-12-21 00:00:00+00:00,111.447822554
2007-12-24 00:00:00+00:00,112.2853263199
2007-12-26 00:00:00+00:00,112.6666896418
2007-12-27 00:00:00+00:00,111.3640041303
2007-12-28 00:00:00+00:00,110.9655505949
2007-12-31 00:00:00+00:00,110.3190033489
2008-01-02 00:00:00+00:00,108.9432109533
2008-01-03 00:00:00+00:00,108.8003691199
2008-01-04 00:00:00+00:00,106.154036206
2008-01-07 00:00:00+00:00,106.6276696537
2008-01-08 00:00:00+00:00,104.6579559507
2008-01-09 00:00:00+00:00,106.0412663375
2008-01-10 00:00:00+00:00,106.7855474695
2008-01-11 00:00:00+00:00,105.4924529775
2008-01-14 00:00:00+00:00,106.5675257238
2008-01-15 00:00:00+00:00,103.9287108011
2008-01-16 00:00:00+00:00,103.2671275726
2008-01-17 00:00:00+00:00,100.3651829568
2008-01-18 00:00:00+00:00,99.8314055793
2008-01-22 00:00:00+00:00,98.6435629645
2008-01-23 00:00:00+00:00,100.7861904658
2008-01-24 00:00:00+00:00,101.6582774488
2008-01-25 00:00:00+00:00,100.147161211
2008-01-28 00:00:00+00:00,101.9063711595
2008-01-29 00:00:00+00:00,102.4476665283
2008-01-30 00:00:00+00:00,101.9364431244
2008-01-31 00:00:00+00:00,103.4024514148
2008-02-01 00:00:00+00:00,105.0263375211
2008-02-04 00:00:00+00:00,103.9738187485
2008-02-05 00:00:00+00:00,100.7486005097
2008-02-06 00:00:00+00:00,99.9742474127
2008-02-07 00:00:00+00:00,100.726046536
2008-02-08 00:00:00+00:00,100.274967062
2008-02-11 00:00:00+00:00,100.8688883694
2008-02-12 00:00:00+00:00,101.6507594576
2008-02-13 00:00:00+00:00,102.9137819847
2008-02-14 00:00:00+00:00,101.6657954401
2008-02-15 00:00:00+00:00,101.7184213787
2008-02-19 00:00:00+00:00,101.7259393699
2008-02-20 00:00:00+00:00,102.5153284494
2008-02-21 00:00:00+00:00,101.3350038258
2008-02-22 00:00:00+00:00,102.1845368351
2008-02-25 00:00:00+00:00,103.440041371
2008-02-26 00:00:00+00:00,104.1993584855
2008-02-27 00:00:00+00:00,104.0414806696
2008-02-28 00:00:00+00:00,103.1393217217
2008-02-29 00:00:00+00:00,100.5531327376
2008-03-03 00:00:00+00:00,100.5155427814
2008-03-04 00:00:00+00:00,100.1020532637
2008-03-05 00:00:00+00:00,100.8839243519
2008-03-06 00:00:00+00:00,98.5157571135
2008-03-07 00:00:00+00:00,97.7263680341
2008-03-10 00:00:00+00:00,96.3280216648
2008-03-11 00:00:00+00:00,99.6960817371
2008-03-12 00:00:00+00:00,98.8991746664
2008-03-13 00:00:00+00:00,99.3427361491
2008-03-14 00:00:00+00:00,97.3429504812
2008-03-17 00:00:00+00:00,96.3505756385
2008-03-18 00:00:00+00:00,100.4553988516
2008-03-19 00:00:00+00:00,98.1548935344
2008-03-20 00:00:00+00:00,100.2448950971
2008-03-24 00:00:00+00:00,101.9439611157
2008-03-25 00:00:00+00:00,102.2511988634
2008-03-26 00:00:00+00:00,100.8381797836
2008-03-27 00:00:00+00:00,100.3092421602
2008-03-28 00:00:00+00:00,99.4553857109
2008-03-31 00:00:00+00:00,99.9163170685
2008-04-01 00:00:00+00:00,103.5962116773
2008-04-02 00:00:00+00:00,103.3846366279
2008-04-03 00:00:00+00:00,103.5282054114
2008-04-04 00:00:00+00:00,103.6793304467
2008-04-07 00:00:00+00:00,103.701999202
2008-04-08 00:00:00+00:00,103.3392991173
2008-04-09 00:00:00+00:00,102.5005551716
2008-04-10 00:00:00+00:00,102.8859240115
2008-04-11 00:00:00+00:00,100.8910735459
2008-04-14 00:00:00+00:00,100.4981484542
2008-04-15 00:00:00+00:00,101.0421985812
2008-04-16 00:00:00+00:00,103.0823865574
2008-04-17 00:00:00+00:00,103.2410678444
2008-04-18 00:00:00+00:00,105.1754682958
2008-04-21 00:00:00+00:00,104.9941182535
2008-04-22 00:00:00+00:00,104.2158243219
2008-04-23 00:00:00+00:00,104.3518368536
2008-04-24 00:00:00+00:00,105.009230757
2008-04-25 00:00:00+00:00,105.7648559334
2008-04-28 00:00:00+00:00,105.6590684087
2008-04-29 00:00:00+00:00,105.2056933029
2008-04-30 00:00:00+00:00,104.7372056936
2008-05-01 00:00:00+00:00,106.6564936415
2008-05-02 00:00:00+00:00,106.9814124673
2008-05-05 00:00:00+00:00,106.4751435992
2008-05-06 00:00:00+00:00,107.374337559
2008-05-07 00:00:00+00:00,105.4293583551
2008-05-08 00:00:00+00:00,105.8479747028
2008-05-09 00:00:00+00:00,105.1150182817
2008-05-12 00:00:00+00:00,106.2937935568
2008-05-13 00:00:00+00:00,106.2408997945
2008-05-14 00:00:00+00:00,106.6640498932
2008-05-15 00:00:00+00:00,107.8957189307
2008-05-16 00:00:00+00:00,107.9335001895
2008-05-19 00:00:00+00:00,108.1299627354
2008-05-20 00:00:00+00:00,107.2307687755
2008-05-21 00:00:00+00:00,105.4550496111
2008-05-22 00:00:00+00:00,105.5910621428
2008-05-23 00:00:00+00:00,104.3216118466
2008-05-27 00:00:00+00:00,105.009230757
2008-05-28 00:00:00+00:00,105.523055877
2008-05-29 00:00:00+00:00,105.9990997381
2008-05-30 00:00:00+00:00,106.0822185075
2008-06-02 00:00:00+00:00,105.0470120159
2008-06-03 00:00:00+00:00,104.5105181407
2008-06-04 00:00:00+00:00,104.5105181407
2008-06-05 00:00:00+00:00,106.4071373333
2008-06-06 00:00:00+00:00,103.188174082
2008-06-09 00:00:00+00:00,103.3846366279
2008-06-10 00:00:00+00:00,102.9917115362
2008-06-11 00:00:00+00:00,101.2008798682
2008-06-12 00:00:00+00:00,101.6920362329
2008-06-13 00:00:00+00:00,103.2335115926
2008-06-16 00:00:00+00:00,103.2108428373
2008-06-17 00:00:00+00:00,102.4703301645
2008-06-18 00:00:00+00:00,101.6391424705
2008-06-19 00:00:00+00:00,101.9413925411
2008-06-20 00:00:00+00:00,100.1203358661
2008-06-23 00:00:00+00:00,100.1052233625
2008-06-24 00:00:00+00:00,99.8123951823
2008-06-25 00:00:00+00:00,100.4046184308
2008-06-26 00:00:00+00:00,97.4359095828
2008-06-27 00:00:00+00:00,97.2309092275
2008-06-30 00:00:00+00:00,97.185353593
2008-07-01 00:00:00+00:00,97.6181321207
2008-07-02 00:00:00+00:00,95.8642401926
2008-07-03 00:00:00+00:00,95.9173884329
2008-07-07 00:00:00+00:00,95.1277574349
2008-07-08 00:00:00+00:00,96.7981306998
2008-07-09 00:00:00+00:00,94.6646084842
2008-07-10 00:00:00+00:00,95.3783134246
2008-07-11 00:00:00+00:00,94.3457190427
2008-07-14 00:00:00+00:00,93.4649767758
2008-07-15 00:00:00+00:00,92.3412711249
2008-07-16 00:00:00+00:00,94.6266454555
2008-07-17 00:00:00+00:00,95.7883141351
2008-07-18 00:00:00+00:00,95.7123880776
2008-07-21 00:00:00+00:00,95.8338697696
2008-07-22 00:00:00+00:00,97.0714645068
2008-07-23 00:00:00+00:00,97.5118356402
2008-07-24 00:00:00+00:00,95.4010912419
2008-07-25 00:00:00+00:00,95.5833137799
2008-07-28 00:00:00+00:00,94.0420148127
2008-07-29 00:00:00+00:00,96.0160923076
2008-07-30 00:00:00+00:00,97.6864655725
2008-07-31 00:00:00+00:00,96.4640560468
2008-08-01 00:00:00+00:00,95.9097958271
2008-08-04 00:00:00+00:00,95.0138683487
2008-08-05 00:00:00+00:00,97.6788729667
2008-08-06 00:00:00+00:00,98.1951701577
2008-08-07 00:00:00+00:00,96.5399821043
2008-08-08 00:00:00+00:00,98.5823930509
2008-08-11 00:00:00+00:00,99.3720240489
2008-08-12 00:00:00+00:00,98.3394296669
2008-08-13 00:00:00+00:00,97.9825771967
2008-08-14 00:00:00+00:00,98.5216522049
2008-08-15 00:00:00+00:00,98.9240603096
2008-08-18 00:00:00+00:00,97.5953543035
2008-08-19 00:00:00+00:00,96.6159081618
2008-08-20 00:00:00+00:00,97.15498317
2008-08-21 00:00:00+00:00,97.3523909195
2008-08-22 00:00:00+00:00,98.5064669934
2008-08-25 00:00:00+00:00,96.6918342193
2008-08-26 00:00:00+00:00,96.912019786
2008-08-27 00:00:00+00:00,97.732021207
2008-08-28 00:00:00+00:00,99.1214680591
2008-08-29 00:00:00+00:00,97.8990585335
2008-09-02 00:00:00+00:00,97.4510947943
2008-09-03 00:00:00+00:00,97.3827613425
2008-09-04 00:00:00+00:00,94.36849686
2008-09-05 00:00:00+00:00,94.8240532049
2008-09-08 00:00:00+00:00,96.7753528825
2008-09-09 00:00:00+00:00,93.4953471988
2008-09-10 00:00:00+00:00,93.9812739667
2008-09-11 00:00:00+00:00,95.4086838476
2008-09-12 00:00:00+00:00,95.6364620201
2008-09-15 00:00:00+00:00,91.5060844924
2008-09-16 00:00:00+00:00,92.6601605663
2008-09-17 00:00:00+00:00,88.4538569811
2008-09-18 00:00:00+00:00,91.7034922419
2008-09-19 00:00:00+00:00,95.6364620201
2008-09-22 00:00:00+00:00,92.3336785191
2008-09-23 00:00:00+00:00,90.67089786
2008-09-24 00:00:00+00:00,90.6557126485
2008-09-25 00:00:00+00:00,92.4999095109
2008-09-26 00:00:00+00:00,92.6602477775
2008-09-29 00:00:00+00:00,85.7809726252
2008-09-30 00:00:00+00:00,89.1938871569
2008-10-01 00:00:00+00:00,88.4914528461
2008-10-02 00:00:00+00:00,85.2312414255
2008-10-03 00:00:00+00:00,84.1775899593
2008-10-06 00:00:00+00:00,81.3831230274
2008-10-07 00:00:00+00:00,76.6569617408
2008-10-08 00:00:00+00:00,75.1146603193
2008-10-09 00:00:00+00:00,70.1594443661
2008-10-10 00:00:00+00:00,69.8616732996
2008-10-13 00:00:00+00:00,77.0463546739
2008-10-14 00:00:00+00:00,76.3133797409
2008-10-15 00:00:00+00:00,69.3195772554
2008-10-16 00:00:00+00:00,72.3125582317
2008-10-17 00:00:00+00:00,71.9308004541
2008-10-20 00:00:00+00:00,75.3971610747
2008-10-21 00:00:00+00:00,72.9691816092
2008-10-22 00:00:00+00:00,68.9759952556
2008-10-23 00:00:00+00:00,69.5562670775
2008-10-24 00:00:00+00:00,66.906868101
2008-10-27 00:00:00+00:00,64.7308487687
2008-10-28 00:00:00+00:00,71.915530143
2008-10-29 00:00:00+00:00,70.4648505882
2008-10-30 00:00:00+00:00,73.0455331647
2008-10-31 00:00:00+00:00,74.3587799196
2008-11-03 00:00:00+00:00,74.0610088531
2008-11-04 00:00:00+00:00,76.8478406295
2008-11-05 00:00:00+00:00,73.1906011202
2008-11-06 00:00:00+00:00,69.4035639665
2008-11-07 00:00:00+00:00,71.1901903656
2008-11-10 00:00:00+00:00,70.6022833881
2008-11-11 00:00:00+00:00,68.8614679223
2008-11-12 00:00:00+00:00,65.5172697906
2008-11-13 00:00:00+00:00,69.9838357884
2008-11-14 00:00:00+00:00,66.9908548121
2008-11-17 00:00:00+00:00,65.2576745018
2008-11-18 00:00:00+00:00,65.8532166349
2008-11-19 00:00:00+00:00,62.1348958811
2008-11-20 00:00:00+00:00,58.0195470386
2008-11-21 00:00:00+00:00,61.4400967259
2008-11-24 00:00:00+00:00,64.8148354798
2008-11-25 00:00:00+00:00,65.8608517904
2008-11-26 00:00:00+00:00,68.1208578338
2008-11-28 00:00:00+00:00,68.8080218334
2008-12-01 00:00:00+00:00,62.7915192586
2008-12-02 00:00:00+00:00,65.2653096574
2008-12-03 00:00:00+00:00,66.9374087232
2008-12-04 00:00:00+00:00,64.9522682797
2008-12-05 00:00:00+00:00,67.349707123
2008-12-08 00:00:00+00:00,69.7242404997
2008-12-09 00:00:00+00:00,68.4415343669
2008-12-10 00:00:00+00:00,69.1439686777
2008-12-11 00:00:00+00:00,67.349707123
2008-12-12 00:00:00+00:00,67.7009242784
2008-12-15 00:00:00+00:00,66.975584501
2008-12-16 00:00:00+00:00,70.2816068549
2008-12-17 00:00:00+00:00,69.5868076997
2008-12-18 00:00:00+00:00,68.3117367226
2008-12-19 00:00:00+00:00,68.1284929893
2008-12-22 00:00:00+00:00,67.2199094786
2008-12-23 00:00:00+00:00,66.4029478346
2008-12-24 00:00:00+00:00,66.8165862042
2008-12-26 00:00:00+00:00,67.2397194502
2008-12-29 00:00:00+00:00,67.124319474
2008-12-30 00:00:00+00:00,68.5783591738
2008-12-31 00:00:00+00:00,69.4784789879
2009-01-02 00:00:00+00:00,71.7480118527
2009-01-05 00:00:00+00:00,71.5633718908
2009-01-06 00:00:00+00:00,72.0172784637
2009-01-07 00:00:00+00:00,69.9016122339
2009-01-08 00:00:00+00:00,70.2093455037
2009-01-09 00:00:00+00:00,68.6706791547
2009-01-12 00:00:00+00:00,67.093546147
2009-01-13 00:00:00+00:00,67.1473994692
2009-01-14 00:00:00+00:00,65.0240399076
2009-01-15 00:00:00+00:00,65.162519879
2009-01-16 00:00:00+00:00,65.5702664615
2009-01-20 00:00:00+00:00,62.1159605081
2009-01-21 00:00:00+00:00,64.8163199505
2009-01-22 00:00:00+00:00,63.8700401459
2009-01-23 00:00:00+00:00,64.0239067808
2009-01-26 00:00:00+00:00,64.5470533395
2009-01-27 00:00:00+00:00,65.193293206
2009-01-28 00:00:00+00:00,67.3628127581
2009-01-29 00:00:00+00:00,65.1855998743
2009-01-30 00:00:00+00:00,63.8315734872
2009-02-02 00:00:00+00:00,63.6392401936
2009-02-03 00:00:00+00:00,64.5701333347
2009-02-04 00:00:00+00:00,64.2700933966
2009-02-05 00:00:00+00:00,65.2471465282
2009-02-06 00:00:00+00:00,67.0704661518
2009-02-09 00:00:00+00:00,67.2243327867
2009-02-10 00:00:00+00:00,64.0316001125
2009-02-11 00:00:00+00:00,64.4624266903
2009-02-12 00:00:00+00:00,64.5701333347
2009-02-13 00:00:00+00:00,63.8469601507
2009-02-17 00:00:00+00:00,61.0465873955
2009-02-18 00:00:00+00:00,60.9542674146
2009-02-19 00:00:00+00:00,60.3234142115
2009-02-20 00:00:00+00:00,59.7233343354
2009-02-23 00:00:00+00:00,57.6384414326
2009-02-24 00:00:00+00:00,59.7771876576
2009-02-25 00:00:00+00:00,59.2155744403
2009-02-26 00:00:00+00:00,58.3000679626
2009-02-27 00:00:00+00:00,57.0922148787
2009-03-02 00:00:00+00:00,54.4610954219
2009-03-03 00:00:00+00:00,53.9918021855
2009-03-04 00:00:00+00:00,55.3535219043
2009-03-05 00:00:00+00:00,53.0532157126
2009-03-06 00:00:00+00:00,53.0455223809
2009-03-09 00:00:00+00:00,52.4608291683
2009-03-10 00:00:00+00:00,55.6766418376
2009-03-11 00:00:00+00:00,55.9459084487
2009-03-12 00:00:00+00:00,58.2154413134
2009-03-13 00:00:00+00:00,58.6847345499
2009-03-16 00:00:00+00:00,58.5385612467
2009-03-17 00:00:00+00:00,60.2926408845
2009-03-18 00:00:00+00:00,61.5235739637
2009-03-19 00:00:00+00:00,60.8388674384
2009-03-20 00:00:00+00:00,59.5463877053
2009-03-23 00:00:00+00:00,63.8854268094
2009-03-24 00:00:00+00:00,62.6698803937
2009-03-25 00:00:00+00:00,63.1827448145
2009-03-26 00:00:00+00:00,64.5227736061
2009-03-27 00:00:00+00:00,63.3608989313
2009-03-30 00:00:00+00:00,61.1843203739
2009-03-31 00:00:00+00:00,61.6723077373
2009-04-01 00:00:00+00:00,62.9426240484
2009-04-02 00:00:00+00:00,64.7783860345
2009-04-03 00:00:00+00:00,65.4135441901
2009-04-06 00:00:00+00:00,64.8713360085
2009-04-07 00:00:00+00:00,63.3608989313
2009-04-08 00:00:00+00:00,64.0580237361
2009-04-09 00:00:00+00:00,66.6141480207
2009-04-13 00:00:00+00:00,66.6916063323
2009-04-14 00:00:00+00:00,65.506494164
2009-04-15 00:00:00+00:00,66.2113648001
2009-04-16 00:00:00+00:00,67.2105770204
2009-04-17 00:00:00+00:00,67.6056144098
2009-04-20 00:00:00+00:00,64.8248610215
2009-04-21 00:00:00+00:00,66.0874315014
2009-04-22 00:00:00+00:00,65.6614107873
2009-04-23 00:00:00+00:00,66.3043147741
2009-04-24 00:00:00+00:00,67.288035332
2009-04-27 00:00:00+00:00,66.6993521635
2009-04-28 00:00:00+00:00,66.4824688909
2009-04-29 00:00:00+00:00,67.8534810071
2009-04-30 00:00:00+00:00,67.9231934876
2009-05-01 00:00:00+00:00,68.2562642277
2009-05-04 00:00:00+00:00,70.6032510707
2009-05-05 00:00:00+00:00,70.3089094865
2009-05-06 00:00:00+00:00,71.5250049794
2009-05-07 00:00:00+00:00,70.5180469279
2009-05-08 00:00:00+00:00,72.2143839531
2009-05-11 00:00:00+00:00,70.804642681
2009-05-12 00:00:00+00:00,70.6729635512
2009-05-13 00:00:00+00:00,68.9688806949
2009-05-14 00:00:00+00:00,69.441376396
2009-05-15 00:00:00+00:00,68.8914223832
2009-05-18 00:00:00+00:00,70.8278801745
2009-05-19 00:00:00+00:00,70.7426760317
2009-05-20 00:00:00+00:00,70.3011636553
2009-05-21 00:00:00+00:00,69.2477306168
2009-05-22 00:00:00+00:00,69.1083056559
2009-05-26 00:00:00+00:00,70.9518134732
2009-05-27 00:00:00+00:00,69.6272763439
2009-05-28 00:00:00+00:00,70.5877594084
2009-05-29 00:00:00+00:00,71.8890590442
2009-06-01 00:00:00+00:00,73.603211481
2009-06-02 00:00:00+00:00,73.6938377056
2009-06-03 00:00:00+00:00,72.7643379658
2009-06-04 00:00:00+00:00,73.4459711084
2009-06-05 00:00:00+00:00,73.476954433
2009-06-08 00:00:00+00:00,73.1826128487
2009-06-09 00:00:00+00:00,73.52342942
2009-06-10 00:00:00+00:00,73.3220378097
2009-06-11 00:00:00+00:00,73.6473627187
2009-06-12 00:00:00+00:00,73.8874834848
2009-06-15 00:00:00+00:00,72.1756547973
2009-06-16 00:00:00+00:00,71.2151717328
2009-06-17 00:00:00+00:00,71.083492603
2009-06-18 00:00:00+00:00,71.5017674859
2009-06-19 00:00:00+00:00,71.9122965377
2009-06-22 00:00:00+00:00,69.7357179802
2009-06-23 00:00:00+00:00,69.805195762
2009-06-24 00:00:00+00:00,70.3892419113
2009-06-25 00:00:00+00:00,71.8844000535
2009-06-26 00:00:00+00:00,71.6507815938
2009-06-29 00:00:00+00:00,72.4061479468
2009-06-30 00:00:00+00:00,71.9155491814
2009-07-01 00:00:00+00:00,72.1335930772
2009-07-02 00:00:00+00:00,70.1400488876
2009-07-06 00:00:00+00:00,70.1634107336
2009-07-07 00:00:00+00:00,68.7850618213
2009-07-08 00:00:00+00:00,68.7539126933
2009-07-09 00:00:00+00:00,68.9252328971
2009-07-10 00:00:00+00:00,68.7229971838
2009-07-13 00:00:00+00:00,70.3892419113
2009-07-14 00:00:00+00:00,70.8331169848
2009-07-15 00:00:00+00:00,72.8889594302
2009-07-16 00:00:00+00:00,73.5430911174
2009-07-17 00:00:00+00:00,73.5742402454
2009-07-20 00:00:00+00:00,74.2361592146
2009-07-21 00:00:00+00:00,74.5943741861
2009-07-22 00:00:00+00:00,74.6333105961
2009-07-23 00:00:00+00:00,76.2842143781
2009-07-24 00:00:00+00:00,76.6190675036
2009-07-27 00:00:00+00:00,76.8371113994
2009-07-28 00:00:00+00:00,76.6346420676
2009-07-29 00:00:00+00:00,76.2608525321
2009-07-30 00:00:00+00:00,77.0551552951
2009-07-31 00:00:00+00:00,77.2264754989
2009-08-03 00:00:00+00:00,78.3945677975
2009-08-04 00:00:00+00:00,78.6359735392
2009-08-05 00:00:00+00:00,78.4101423614
2009-08-06 00:00:00+00:00,78.0519273899
2009-08-07 00:00:00+00:00,79.0331249207
2009-08-10 00:00:00+00:00,78.9163156908
2009-08-11 00:00:00+00:00,77.8728199041
