,IDU,IYH,IYE,IYK
0,0.20729798540576005,0.24767309874789772,0.19819931758402914,0.346829598262313
1,0.290077224767552,0.25037997248677263,0.1538181869438023,0.30572461580187305
2,0.24448951169739258,0.30785229131331693,0.15238281635471998,0.2952753806345705
3,0.310945247936196,0.2639145092093502,0.15690914166066078,0.2682311011937929
4,0.3725663096969321,0.237077562176473,0.14155021466372225,0.24880591346287262
5,0.2872817339012545,0.2653490534282605,0.16619558059716444,0.28117363207332047
6,0.34892028376764406,0.21099115593790074,0.18090787697354585,0.25918068332090943
7,0.24169105840506255,0.291739153385038,0.19184147171993912,0.2747283164899604
